ID,Title,Excerpt,Permalink,URL Image,Title,Featured,Categorías de curso,Etiquetas de curso,_lp_duration,thim_course_skill_level,thim_course_language,thim_course_duration,_lp_free,_lp_price,_lp_level,_lp_external_link_buy_course,Author Username
19035,Aspectos clave sobre la capacidad de entrega y los permisos,"Descubre cuáles son los requisitos de consentimiento en el marketing por email y mejora la capacidad de entrega.

Información sobre la lección:
- 4 videos
- 37 minutos

Descripción de la clase:
En una campaña de email marketing eficaz, además de incluir contenido de calidad, debes respetar las normativas de privacidad, además de saber en qué consiste la capacidad de entrega y cómo mejorarla. En esta clase, descubrirás cómo hacer que tus mensajes lleguen a las bandejas de entrada de tu audiencia objetivo.",https://cursodex.com/courses/aspectos-clave-sobre-la-capacidad-de-entrega-y-los-permisos/,https://cursodex.com/wp-content/uploads/2024/05/Hubspot.jpg,Hubspot,https://cursodex.com/wp-content/uploads/2024/05/Hubspot.jpg,Marketing,Email Marketing|Español,37 minute,,Español: Alemán; Inglés.,0.5 hours,,0,,https://academy.hubspot.com/es/lessons/understanding-permissions-and-deliverability,Hubspot
19037,Certificación de email marketing,"Desarrolla un enfoque integral para el email marketing con el Curso de Certificación en Email Marketing de HubSpot Academy. Aprende a personalizar y automatizar correos electrónicos, diseñar contenido atractivo y CTAs, y analizar métricas para el éxito estratégico.

A quién está destinado:
º Dueños de pequeñas empresas que desean utilizar el marketing por correo electrónico para interactuar de manera efectiva con su público objetivo.
º Marketers interesados en ampliar sus habilidades en marketing por correo electrónico para impulsar conversiones.
º Personas que buscan adquirir experiencia en las mejores prácticas del marketing por correo electrónico.

Aprenderás lo siguiente:
º Descubre tácticas de personalización y automatización para campañas de correo electrónico efectivas.
º Crea copias, contenido y diseño de correo electrónico convincentes para captar la atención del público y aumentar las conversiones.
º Analiza las métricas de correo electrónico y realiza pruebas A/B para tomar decisiones basadas en datos.

Información sobre el curso:
- 9 lecciones
- 31 videos
- 9 pruebas
- 4:14 horas",https://cursodex.com/courses/certificacion-de-email-marketing/,https://cursodex.com/wp-content/uploads/2024/05/Hubspot.jpg,Hubspot,https://cursodex.com/wp-content/uploads/2024/05/Hubspot.jpg,Marketing,Email Marketing|Español,4 hour,,Español: Alemán; Inglés.,4 hours,,0,,https://academy.hubspot.com/es/courses/email-marketing,Hubspot
19039,El rol del diseño en el email marketing,"Da formato a tus correos electrónicos para maximizar la interacción.

Información sobre la lección:
- 2 videos
- 28 minutos

En un mundo plagado de contenido, el diseño desempeña un papel importante a la hora de atraer y mantener la atención de tu audiencia. En esta lección, descubrirás las buenas prácticas para diseñar correos electrónicos que consigan interacciones.",https://cursodex.com/courses/el-rol-del-diseno-en-el-email-marketing/,https://cursodex.com/wp-content/uploads/2024/05/Hubspot.jpg,Hubspot,https://cursodex.com/wp-content/uploads/2024/05/Hubspot.jpg,Marketing,Email Marketing|Español,30 minute,,Español: Alemán; Inglés.,0.5 hours,,0,,https://academy.hubspot.com/es/lessons/design-in-email-marketing,Hubspot
19071,Curso en integración nativa de HubSpot con WhatsApp,"Con la integración nativa de HubSpot, puedes conectar una cuenta de WhatsApp Business a tu bandeja de entrada compartida. Para ayudarte a sacarle el máximo provecho a esta integración, hemos diseñado un curso que te ayudará a alcanzar 5 objetivos principales:

1. Comprender el funcionamiento de la integración nativa de HubSpot con WhatsApp Business.
2. Aprender a conectar con éxito una cuenta de WhatsApp Business a la bandeja de entrada compartida de HubSpot.
3. Adquirir habilidades para que puedas comunicarte de manera efectiva con prospectos y clientes a través de WhatsApp.
4. Aprender a hacer un seguimiento adecuado de las conversaciones con prospectos y clientes.
5. Desarrollar la capacidad de establecer relaciones más sólidas y duraderas con los contactos a través de la comunicación por WhatsApp Business.

A quién está destinado:
º Especialistas en marketing digital, coordinadores de marketing y estrategas de contenido que deseen ampliar sus habilidades en la comunicación y el seguimiento de clientes a través de WhatsApp Business.
º Gerentes de ventas, ejecutivos de cuenta y líderes de equipos de ventas que deseen mejorar la eficacia de sus comunicaciones con clientes potenciales y existentes utilizando WhatsApp Business.
º Agentes de servicio al cliente, supervisores de atención al cliente y gerentes de experiencia del cliente que buscan integrar WhatsApp Business en sus procesos de atención al cliente para una comunicación más eficiente y satisfactoria.
º Empresarios y propietarios de pequeñas empresas que deseen utilizar WhatsApp Business como una herramienta efectiva para fomentar relaciones comerciales sólidas.

Aprenderás lo siguiente:
º Cómo funciona la integración y cómo conectar con éxito tu cuenta de WhatsApp Business existente con tu CRM de HubSpot.
º A utilizar esta integración para conversar con tus prospectos y clientes directamente desde la bandeja de entrada de HubSpot.
º Cuáles son las mejores prácticas a la hora de integrar HubSpot con WhatsApp.
º A diseñar un plan de implementación exitoso de la integración nativa de HubSpot con WhatsApp.

Información sobre el curso:
- 4 lecciones
- 10 videos
- 3 pruebas
- 1:19 horas",https://cursodex.com/courses/curso-en-integracion-nativa-de-hubspot-con-whatsapp/,https://cursodex.com/wp-content/uploads/2024/05/Hubspot.jpg,Hubspot,https://cursodex.com/wp-content/uploads/2024/05/Hubspot.jpg,Marketing,Español,1 hour,,Español; Portugués.,1 hour,,0,,https://academy.hubspot.com/es/courses/how-to-use-the-whatsapp-native-integration-with-hubspot,Hubspot
19073,Curso de Service Hub,"La Certificación del software de Service Hub demuestra tus conocimientos para ejecutar una estrategia de asistencia inbound con el Service Hub de HubSpot. Este curso de certificación consta de seis clases que abordan el plan de recorrido del cliente y distintas herramientas de HubSpot, como el centro de ayuda, la base de conocimientos y el feedback del cliente. Los ejercicios prácticos y los cuestionarios al final de cada clase servirán para evaluar tus conocimientos. Al terminar la clase final, deberás someterte a un examen de 60 preguntas de opción múltiple antes de obtener tu certificación. Nota: Los recursos educativos (videos, cuestionarios, libros de trabajo) se pueden consultar gratuitamente. Si quieres obtener tu certificación, hay ejercicios adicionales disponibles que requieren una suscripción Pro o Enterprise a HubSpot.

A quién está destinado:
º Mánagers de atención al cliente.
º Agentes de atención al cliente.

Aprenderás lo siguiente:
º Crear una experiencia de cliente sin fricciones utilizando el servicio de asistencia.
º Ayudar a los clientes a ayudarse a sí mismos utilizando la base de conocimientos.
º Mejorar la experiencia del cliente mediante el feedback y la promoción.

Información sobre el curso:
- 6 lecciones
- 25 videos
- 6 pruebas
- 2:30 horas",https://cursodex.com/courses/curso-de-service-hub/,https://cursodex.com/wp-content/uploads/2024/05/Hubspot.jpg,Hubspot,https://cursodex.com/wp-content/uploads/2024/05/Hubspot.jpg,Marketing,Español,150 minute,,Español; Francés; Alemán; Inglés.,2.5 hours,,0,,https://academy.hubspot.com/es/courses/hubspot-service-software,Hubspot
19076,Inbound (Nuevo),"Descubre cuáles son los aspectos básicos del inbound, la metodología inbound y el ciclo basado en el cliente, y aprende a aplicarlos en tu empresa. En el curso de Certificación Inbound, aprenderás a gestionar una empresa inbound exitosa, desde el marketing y las ventas hasta los servicios.

A quién está destinado:
º Profesionales de inbound
º Profesionales de marketing
º Profesionales de ventas

Aprenderás lo siguiente:
º Explorar los fundamentos del inbound.
º Aprender la metodología inbound y el flywheel como parte fundamental de cualquier negocio inbound.
º Iniciar tu camino con el inbound.

Información sobre el curso:
- 6 lecciones
- 15 videos
- 4 pruebas
- 2:24 horas",https://cursodex.com/courses/inbound-nuevo/,https://cursodex.com/wp-content/uploads/2024/05/Hubspot.jpg,Hubspot,https://cursodex.com/wp-content/uploads/2024/05/Hubspot.jpg,Marketing|Negocios,Español,150 minute,,Español; Japonés; Portugués; Inglés; Alemán.,2.5 hours,,0,beginner,https://academy.hubspot.com/es/courses/inbound,Hubspot
19078,Cómo configurar el centro de ayuda en HubSpot,"Aprende a configurar tu centro de ayuda.

Aprenderás lo siguiente:
º Explicar la importancia de un servicio de asistencia.
º Conectar los canales al servicio de asistencia.​
º Configurar vistas en el servicio de ayuda.
º Configurar los ANS
º Crear tickets mediante workflows.
º Crear reportes sobre los tickets.

Información sobre la lección:
- 6 videos
- 20 minutos",https://cursodex.com/courses/como-configurar-el-centro-de-ayuda-en-hubspot/,https://cursodex.com/wp-content/uploads/2024/05/Hubspot.jpg,Hubspot,https://cursodex.com/wp-content/uploads/2024/05/Hubspot.jpg,Marketing,Español,20 minute,,Español; Alemán; Francés; Inglés.,20 Minutes,,0,beginner,https://academy.hubspot.com/es/lessons/setting-up-help-desk,Hubspot
19082,Fundamentos de los Servicios Inbound,"Cómo atraer y asesorar mejores clientes para ayudarlos a crecer.
La manera de comprar continúa evolucionando, y los clientes actuales son más exigentes que nunca. Por eso, debes interactuar con tus clientes según sus expectativas, guiarlos proactivamente para que obtengan los mejores resultados y fomentar el crecimiento mutuo a través de vínculos profundos y un sentimiento de lealtad. Si quieres impulsar el crecimiento, debes establecer un sistema que se pueda expandir para ofrecer experiencias de cliente excepcionales, deleitar al comprador actual y obtener promotores.

Información sobre la lección:
- 6 videos
- 1:01 horas",https://cursodex.com/courses/fundamentos-de-los-servicios-inbound/,https://cursodex.com/wp-content/uploads/2024/05/Hubspot.jpg,Hubspot,https://cursodex.com/wp-content/uploads/2024/05/Hubspot.jpg,Marketing,Español,10 hour,,Español; Portugués; Japonés; Frances; Inglés; Alemán.,1 hour,,0,beginner,https://academy.hubspot.com/es/lessons/inbound-service-fundamentals,Hubspot
19084,Cómo crear el recorrido del comprador para tu empresa,"Descubre cómo identificar el proceso que atraviesan los prospectos antes de comprar.
Este recorrido es el proceso activo de investigación que atraviesa un cliente potencial antes de comprar. Es una parte fundamental de una estrategia inbound, ya que es un marco que puedes usar para entender las necesidades de tus clientes y ofrecerles la información que necesitan para alcanzar sus metas.

Información sobre la lección:
- 2 videos
- 13 minutos",https://cursodex.com/courses/como-crear-el-recorrido-del-comprador-para-tu-empresa/,https://cursodex.com/wp-content/uploads/2024/05/Hubspot.jpg,Hubspot,https://cursodex.com/wp-content/uploads/2024/05/Hubspot.jpg,Marketing,Español,13 minute,,Español; Japonés; Portugués; Inglés; Alemán.,13 Minutes,,0,beginner,https://academy.hubspot.com/es/lessons/buyers-journey,Hubspot
19087,Cómo definir el propósito de una empresa,"Descubre cómo crear un propósito para tu empresa que te ayude a implementar una estrategia inbound.
¿Por qué se fundó tu empresa? ¿Cuál era su misión principal? Esta información es fundamental, en especial si quieres implementar una estrategia inbound. El método inbound se basa en mejorar la visibilidad de tu empresa para que tus clientes potenciales puedan encontrarte más rápido. Sin embargo, primero necesitas entender y definir el propósito por el que se fundó tu empresa.

Información sobre la lección:
- 2 videos
- 31 minutos",https://cursodex.com/courses/como-definir-el-proposito-de-una-empresa/,https://cursodex.com/wp-content/uploads/2024/05/Hubspot.jpg,Hubspot,https://cursodex.com/wp-content/uploads/2024/05/Hubspot.jpg,Marketing|Negocios,Español|Productividad,30 minute,,Español; Japonés; Portugués; Inglés; Alemán.,0.5 hours,,0,beginner,https://academy.hubspot.com/es/lessons/creating-a-company-purpose,Hubspot
